=== Run information ===

Scheme:       weka.classifiers.functions.LinearRegression -S 0 -R 1.0E-8 -num-decimal-places 4
Relation:     ring-separable-weka
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    evaluate on training data

=== Classifier model (full training set) ===


Linear Regression Model

output =

      0.0169 * input1 +
      0.4798

Time taken to build model: 0.05 seconds

=== Predictions on training set ===

inst#,actual,predicted,error
3445,1,0.489,-0.511
3446,1,0.477,-0.523
3447,1,0.489,-0.511
3448,0,0.465,0.465
3449,0,0.465,0.465
3450,1,0.49,-0.51
3451,0,0.475,0.475
3452,1,0.468,-0.532
3453,1,0.486,-0.514
3454,1,0.483,-0.517
3455,1,0.486,-0.514
3456,1,0.487,-0.513
3457,0,0.463,0.463
3458,0,0.492,0.492
3459,1,0.488,-0.512
3460,0,0.465,0.465
3461,0,0.49,0.49
3462,0,0.495,0.495
3463,1,0.477,-0.523
3464,1,0.47,-0.53
3465,0,0.463,0.463
3466,1,0.483,-0.517
3467,1,0.487,-0.513
3468,0,0.466,0.466
3469,0,0.467,0.467
3470,1,0.473,-0.527
3471,1,0.467,-0.533
3472,0,0.473,0.473
3473,1,0.476,-0.524
3474,1,0.472,-0.528
3475,1,0.471,-0.529
3476,1,0.485,-0.515
3477,1,0.485,-0.515
3478,0,0.495,0.495
3479,1,0.49,-0.51
3480,1,0.488,-0.512
3481,0,0.466,0.466
3482,1,0.472,-0.528
3483,1,0.489,-0.511
3484,1,0.488,-0.512
3485,0,0.495,0.495
3486,0,0.465,0.465
3487,0,0.465,0.465
3488,1,0.48,-0.52
3489,0,0.476,0.476
3490,0,0.473,0.473
3491,0,0.464,0.464
3492,1,0.477,-0.523
3493,1,0.468,-0.532
3494,0,0.494,0.494
3495,1,0.482,-0.518
3496,1,0.487,-0.513
3497,0,0.49,0.49
3498,0,0.487,0.487
3499,1,0.475,-0.525
3500,0,0.491,0.491
3501,1,0.489,-0.511
3502,0,0.464,0.464
3503,0,0.463,0.463
3504,0,0.466,0.466
3505,1,0.475,-0.525
3506,1,0.485,-0.515
3507,1,0.473,-0.527
3508,0,0.468,0.468
3509,0,0.464,0.464
3510,0,0.496,0.496
3511,1,0.477,-0.523
3512,0,0.494,0.494
3513,0,0.476,0.476
3514,0,0.493,0.493
3515,1,0.474,-0.526
3516,1,0.482,-0.518
3517,1,0.488,-0.512
3518,1,0.468,-0.532
3519,1,0.487,-0.513
3520,1,0.475,-0.525
3521,1,0.473,-0.527
3522,1,0.49,-0.51
3523,0,0.487,0.487
3524,1,0.486,-0.514
3525,1,0.483,-0.517
3526,0,0.463,0.463
3527,1,0.467,-0.533
3528,0,0.48,0.48
3529,0,0.494,0.494
3530,1,0.486,-0.514
3531,0,0.465,0.465
3532,1,0.473,-0.527
3533,1,0.477,-0.523
3534,1,0.474,-0.526
3535,1,0.484,-0.516
3536,0,0.474,0.474
3537,0,0.468,0.468
3538,0,0.468,0.468
3539,0,0.472,0.472
3540,0,0.47,0.47
3541,0,0.464,0.464
3542,0,0.477,0.477
3543,0,0.474,0.474
3544,1,0.475,-0.525
3545,1,0.469,-0.531
3546,0,0.483,0.483
3547,1,0.486,-0.514
3548,0,0.463,0.463
3549,1,0.483,-0.517
3550,0,0.49,0.49
3551,0,0.49,0.49
3552,1,0.478,-0.522
3553,0,0.489,0.489
3554,1,0.486,-0.514
3555,1,0.48,-0.52
3556,1,0.474,-0.526
3557,1,0.482,-0.518
3558,0,0.493,0.493
3559,1,0.469,-0.531
3560,1,0.48,-0.52
3561,1,0.47,-0.53
3562,1,0.486,-0.514
3563,1,0.485,-0.515
3564,0,0.469,0.469
3565,0,0.47,0.47
3566,1,0.467,-0.533
3567,1,0.479,-0.521
3568,0,0.493,0.493
3569,0,0.466,0.466
3570,0,0.491,0.491
3571,0,0.479,0.479
3572,1,0.484,-0.516
3573,0,0.476,0.476
3574,0,0.492,0.492
3575,1,0.477,-0.523
3576,1,0.472,-0.528
3577,1,0.487,-0.513
3578,0,0.493,0.493
3579,0,0.494,0.494
3580,0,0.467,0.467
3581,0,0.494,0.494
3582,1,0.481,-0.519
3583,0,0.464,0.464
3584,0,0.496,0.496
3585,1,0.492,-0.508
3586,0,0.484,0.484
3587,0,0.463,0.463
3588,1,0.476,-0.524
3589,0,0.488,0.488
3590,0,0.464,0.464
3591,1,0.479,-0.521
3592,1,0.489,-0.511
3593,1,0.476,-0.524
3594,0,0.464,0.464
3595,0,0.495,0.495
3596,1,0.491,-0.509
3597,1,0.487,-0.513
3598,0,0.494,0.494
3599,0,0.464,0.464
3600,1,0.477,-0.523
3601,0,0.491,0.491
3602,0,0.466,0.466
3603,1,0.484,-0.516
3604,0,0.49,0.49
3605,0,0.48,0.48
3606,0,0.464,0.464
3607,0,0.469,0.469
3608,0,0.465,0.465
3609,0,0.492,0.492
3610,1,0.485,-0.515
3611,1,0.476,-0.524
3612,1,0.488,-0.512
3613,1,0.492,-0.508
3614,0,0.466,0.466
3615,1,0.476,-0.524
3616,0,0.491,0.491
3617,0,0.464,0.464
3618,1,0.481,-0.519
3619,0,0.496,0.496
3620,1,0.49,-0.51
3621,1,0.473,-0.527
3622,1,0.484,-0.516
3623,0,0.464,0.464
3624,1,0.487,-0.513
3625,1,0.471,-0.529
3626,1,0.467,-0.533
3627,0,0.477,0.477
3628,0,0.495,0.495
3629,0,0.468,0.468
3630,0,0.496,0.496
3631,0,0.486,0.486
3632,0,0.493,0.493
3633,0,0.47,0.47
3634,1,0.485,-0.515
3635,0,0.464,0.464
3636,1,0.484,-0.516
3637,1,0.487,-0.513
3638,1,0.471,-0.529
3639,0,0.466,0.466
3640,1,0.486,-0.514
3641,1,0.492,-0.508
3642,0,0.468,0.468
3643,0,0.47,0.47
3644,1,0.468,-0.532
3645,1,0.468,-0.532
3646,0,0.471,0.471
3647,0,0.463,0.463
3648,0,0.467,0.467
3649,0,0.464,0.464
3650,0,0.472,0.472
3651,0,0.483,0.483
3652,0,0.472,0.472
3653,1,0.47,-0.53
3654,0,0.487,0.487
3655,0,0.492,0.492
3656,0,0.469,0.469
3657,0,0.488,0.488
3658,1,0.478,-0.522
3659,1,0.485,-0.515
3660,1,0.477,-0.523
3661,1,0.469,-0.531
3662,1,0.485,-0.515
3663,0,0.468,0.468
3664,0,0.472,0.472
3665,0,0.495,0.495
3666,0,0.49,0.49
3667,0,0.479,0.479
3668,0,0.497,0.497
3669,0,0.464,0.464
3670,0,0.491,0.491
3671,1,0.484,-0.516
3672,1,0.478,-0.522
3673,0,0.496,0.496
3674,0,0.476,0.476
3675,1,0.481,-0.519
3676,1,0.489,-0.511
3677,0,0.494,0.494
3678,1,0.488,-0.512
3679,0,0.496,0.496
3680,1,0.486,-0.514
3681,1,0.477,-0.523
3682,1,0.475,-0.525
3683,1,0.484,-0.516
3684,1,0.478,-0.522
3685,0,0.495,0.495
3686,0,0.487,0.487
3687,0,0.474,0.474
3688,0,0.477,0.477
3689,0,0.494,0.494
3690,0,0.483,0.483
3691,1,0.485,-0.515
3692,1,0.479,-0.521
3693,0,0.466,0.466
3694,0,0.476,0.476
3695,1,0.482,-0.518
3696,0,0.478,0.478
3697,1,0.479,-0.521
3698,0,0.491,0.491
3699,1,0.47,-0.53
3700,1,0.487,-0.513
3701,0,0.495,0.495
3702,1,0.481,-0.519
3703,0,0.464,0.464
3704,0,0.496,0.496
3705,0,0.492,0.492
3706,1,0.47,-0.53
3707,1,0.475,-0.525
3708,0,0.464,0.464
3709,0,0.49,0.49
3710,1,0.473,-0.527
3711,0,0.466,0.466
3712,1,0.483,-0.517
3713,1,0.49,-0.51
3714,0,0.495,0.495
3715,0,0.479,0.479
3716,0,0.486,0.486
3717,1,0.484,-0.516
3718,1,0.488,-0.512
3719,1,0.487,-0.513
3720,0,0.467,0.467
3721,1,0.484,-0.516
3722,1,0.485,-0.515
3723,1,0.467,-0.533
3724,1,0.479,-0.521
3725,1,0.485,-0.515
3726,0,0.469,0.469
3727,0,0.478,0.478
3728,1,0.483,-0.517
3729,0,0.465,0.465
3730,1,0.471,-0.529
3731,0,0.493,0.493
3732,1,0.467,-0.533
3733,0,0.491,0.491
3734,0,0.475,0.475
3735,0,0.473,0.473
3736,1,0.486,-0.514
3737,0,0.481,0.481
3738,0,0.465,0.465
3739,1,0.474,-0.526
3740,1,0.467,-0.533
3741,0,0.483,0.483
3742,0,0.487,0.487
3743,1,0.482,-0.518
3744,0,0.492,0.492
3745,1,0.473,-0.527
3746,1,0.467,-0.533
3747,1,0.479,-0.521
3748,0,0.463,0.463
3749,0,0.467,0.467
3750,0,0.489,0.489
3751,1,0.484,-0.516
3752,0,0.478,0.478
3753,1,0.467,-0.533
3754,1,0.482,-0.518
3755,0,0.479,0.479
3756,0,0.494,0.494
3757,0,0.495,0.495
3758,0,0.495,0.495
3759,0,0.495,0.495
3760,0,0.464,0.464
3761,0,0.491,0.491
3762,1,0.468,-0.532
3763,0,0.465,0.465
3764,0,0.474,0.474
3765,0,0.473,0.473
3766,1,0.47,-0.53
3767,1,0.487,-0.513
3768,1,0.472,-0.528
3769,0,0.482,0.482
3770,1,0.474,-0.526
3771,0,0.49,0.49
3772,1,0.489,-0.511
3773,0,0.497,0.497
3774,0,0.48,0.48
3775,1,0.485,-0.515
3776,0,0.475,0.475
3777,0,0.476,0.476
3778,1,0.486,-0.514
3779,1,0.475,-0.525
3780,1,0.469,-0.531
3781,0,0.475,0.475
3782,1,0.471,-0.529
3783,1,0.479,-0.521
3784,0,0.464,0.464
3785,1,0.485,-0.515
3786,0,0.478,0.478
3787,0,0.478,0.478
3788,0,0.469,0.469
3789,0,0.483,0.483
3790,1,0.468,-0.532
3791,0,0.493,0.493
3792,0,0.465,0.465
3793,1,0.468,-0.532
3794,1,0.48,-0.52
3795,0,0.496,0.496
3796,0,0.47,0.47
3797,0,0.492,0.492
3798,0,0.463,0.463
3799,0,0.493,0.493
3800,1,0.476,-0.524
3801,1,0.492,-0.508
3802,1,0.475,-0.525
3803,0,0.481,0.481
3804,1,0.472,-0.528
3805,1,0.48,-0.52
3806,1,0.476,-0.524
3807,0,0.467,0.467
3808,0,0.466,0.466
3809,1,0.487,-0.513
3810,0,0.471,0.471
3811,0,0.464,0.464
3812,0,0.479,0.479
3813,0,0.469,0.469
3814,1,0.48,-0.52
3815,0,0.465,0.465
3816,0,0.463,0.463
3817,1,0.485,-0.515
3818,0,0.473,0.473
3819,1,0.489,-0.511
3820,1,0.49,-0.51
3821,1,0.493,-0.507
3822,1,0.48,-0.52
3823,1,0.488,-0.512
3824,0,0.494,0.494
3825,0,0.489,0.489
3826,1,0.488,-0.512
3827,0,0.487,0.487
3828,0,0.488,0.488
3829,1,0.489,-0.511
3830,1,0.483,-0.517
3831,0,0.466,0.466
3832,0,0.464,0.464
3833,0,0.483,0.483
3834,0,0.48,0.48
3835,0,0.496,0.496
3836,0,0.479,0.479
3837,1,0.471,-0.529
3838,0,0.464,0.464
3839,0,0.495,0.495
3840,0,0.463,0.463
3841,1,0.475,-0.525
3842,0,0.478,0.478
3843,1,0.472,-0.528
3844,0,0.496,0.496
3845,0,0.468,0.468
3846,0,0.476,0.476
3847,0,0.478,0.478
3848,0,0.495,0.495
3849,1,0.491,-0.509
3850,0,0.465,0.465
3851,1,0.488,-0.512
3852,0,0.473,0.473
3853,0,0.483,0.483
3854,0,0.463,0.463
3855,1,0.485,-0.515
3856,1,0.477,-0.523
3857,1,0.492,-0.508
3858,0,0.48,0.48
3859,1,0.491,-0.509
3860,1,0.492,-0.508
3861,0,0.481,0.481
3862,0,0.494,0.494
3863,1,0.481,-0.519
3864,0,0.496,0.496
3865,1,0.474,-0.526
3866,1,0.481,-0.519
3867,0,0.47,0.47
3868,0,0.483,0.483
3869,0,0.473,0.473
3870,0,0.464,0.464
3871,0,0.465,0.465
3872,0,0.496,0.496
3873,0,0.495,0.495
3874,1,0.47,-0.53
3875,0,0.489,0.489
3876,0,0.493,0.493
3877,1,0.475,-0.525
3878,1,0.476,-0.524
3879,1,0.474,-0.526
3880,1,0.473,-0.527
3881,1,0.478,-0.522
3882,1,0.477,-0.523
3883,0,0.465,0.465
3884,0,0.482,0.482
3885,1,0.487,-0.513
3886,1,0.482,-0.518
3887,0,0.468,0.468
3888,1,0.479,-0.521
3889,0,0.468,0.468
3890,0,0.492,0.492
3891,1,0.485,-0.515
3892,1,0.469,-0.531
3893,0,0.469,0.469
3894,1,0.477,-0.523
3895,0,0.496,0.496
3896,1,0.483,-0.517
3897,0,0.466,0.466
3898,0,0.466,0.466
3899,1,0.468,-0.532
3900,0,0.489,0.489
3901,0,0.494,0.494
3902,1,0.476,-0.524
3903,1,0.48,-0.52
3904,1,0.483,-0.517
3905,1,0.479,-0.521
3906,1,0.484,-0.516
3907,0,0.466,0.466
3908,0,0.481,0.481
3909,1,0.467,-0.533
3910,1,0.491,-0.509
3911,1,0.469,-0.531
3912,1,0.486,-0.514
3913,1,0.475,-0.525
3914,1,0.469,-0.531
3915,1,0.476,-0.524
3916,0,0.497,0.497
3917,1,0.486,-0.514
3918,0,0.469,0.469
3919,0,0.482,0.482
3920,0,0.479,0.479
3921,0,0.483,0.483
3922,0,0.494,0.494
3923,0,0.491,0.491
3924,0,0.465,0.465
3925,1,0.478,-0.522
3926,0,0.47,0.47
3927,0,0.466,0.466
3928,0,0.463,0.463
3929,0,0.494,0.494
3930,0,0.489,0.489
3931,0,0.492,0.492
3932,0,0.482,0.482
3933,1,0.489,-0.511
3934,1,0.488,-0.512
3935,0,0.479,0.479
3936,0,0.474,0.474
3937,0,0.463,0.463
3938,1,0.488,-0.512
3939,0,0.472,0.472
3940,0,0.468,0.468
3941,0,0.494,0.494
3942,1,0.472,-0.528
3943,1,0.483,-0.517
3944,1,0.482,-0.518
3945,1,0.468,-0.532
3946,1,0.49,-0.51
3947,0,0.467,0.467
3948,1,0.483,-0.517
3949,0,0.464,0.464
3950,0,0.495,0.495
3951,1,0.487,-0.513
3952,0,0.476,0.476
3953,1,0.469,-0.531
3954,1,0.486,-0.514
3955,0,0.471,0.471
3956,0,0.496,0.496
3957,1,0.486,-0.514
3958,0,0.469,0.469
3959,0,0.472,0.472
3960,0,0.492,0.492
3961,0,0.472,0.472
3962,0,0.476,0.476
3963,0,0.493,0.493
3964,0,0.465,0.465
3965,0,0.492,0.492
3966,0,0.488,0.488
3967,1,0.467,-0.533
3968,1,0.473,-0.527
3969,1,0.473,-0.527
3970,1,0.473,-0.527
3971,0,0.482,0.482
3972,0,0.487,0.487
3973,1,0.486,-0.514
3974,1,0.477,-0.523
3975,1,0.47,-0.53
3976,0,0.466,0.466
3977,0,0.467,0.467
3978,0,0.468,0.468
3979,0,0.472,0.472
3980,1,0.48,-0.52
3981,0,0.466,0.466
3982,0,0.483,0.483
3983,0,0.493,0.493
3984,0,0.493,0.493
3985,0,0.486,0.486
3986,1,0.493,-0.507
3987,1,0.47,-0.53
3988,0,0.472,0.472
3989,0,0.472,0.472
3990,1,0.473,-0.527
3991,0,0.469,0.469
3992,0,0.493,0.493
3993,1,0.474,-0.526
3994,0,0.475,0.475
3995,0,0.475,0.475
3996,0,0.472,0.472
3997,0,0.474,0.474
3998,0,0.464,0.464
3999,1,0.486,-0.514
4000,1,0.48,-0.52
4001,1,0.476,-0.524
4002,1,0.475,-0.525
4003,1,0.469,-0.531
4004,0,0.488,0.488
4005,0,0.49,0.49
4006,1,0.484,-0.516
4007,1,0.474,-0.526
4008,0,0.482,0.482
4009,0,0.466,0.466
4010,0,0.48,0.48
4011,1,0.487,-0.513
4012,0,0.496,0.496
4013,1,0.487,-0.513
4014,1,0.489,-0.511
4015,1,0.49,-0.51
4016,0,0.48,0.48
4017,1,0.476,-0.524
4018,0,0.482,0.482
4019,0,0.486,0.486
4020,1,0.483,-0.517
4021,0,0.481,0.481
4022,1,0.488,-0.512
4023,1,0.493,-0.507
4024,1,0.482,-0.518
4025,0,0.473,0.473
4026,1,0.48,-0.52
4027,1,0.476,-0.524
4028,0,0.473,0.473
4029,1,0.473,-0.527
4030,0,0.495,0.495
4031,0,0.496,0.496
4032,1,0.482,-0.518
4033,1,0.469,-0.531
4034,0,0.495,0.495
4035,1,0.49,-0.51
4036,0,0.484,0.484
4037,0,0.479,0.479
4038,1,0.474,-0.526
4039,1,0.482,-0.518
4040,0,0.487,0.487
4041,0,0.482,0.482
4042,1,0.474,-0.526
4043,1,0.486,-0.514
4044,1,0.479,-0.521
4045,1,0.473,-0.527
4046,0,0.468,0.468
4047,1,0.471,-0.529
4048,1,0.477,-0.523
4049,0,0.489,0.489
4050,1,0.474,-0.526
4051,0,0.497,0.497
4052,1,0.474,-0.526
4053,0,0.465,0.465
4054,1,0.484,-0.516
4055,0,0.494,0.494
4056,1,0.487,-0.513
4057,0,0.493,0.493
4058,0,0.48,0.48
4059,1,0.488,-0.512
4060,0,0.487,0.487
4061,0,0.482,0.482
4062,1,0.478,-0.522
4063,0,0.474,0.474
4064,1,0.469,-0.531
4065,1,0.485,-0.515
4066,0,0.474,0.474
4067,1,0.477,-0.523
4068,1,0.485,-0.515
4069,0,0.491,0.491
4070,0,0.476,0.476
4071,1,0.476,-0.524
4072,1,0.48,-0.52
4073,1,0.487,-0.513
4074,1,0.484,-0.516
4075,0,0.47,0.47
4076,1,0.485,-0.515
4077,1,0.483,-0.517
4078,1,0.475,-0.525
4079,0,0.464,0.464
4080,1,0.48,-0.52
4081,0,0.493,0.493
4082,0,0.47,0.47
4083,1,0.481,-0.519
4084,1,0.472,-0.528
4085,1,0.471,-0.529
4086,0,0.496,0.496
4087,0,0.476,0.476
4088,0,0.465,0.465
4089,1,0.488,-0.512
4090,0,0.485,0.485
4091,1,0.48,-0.52
4092,0,0.481,0.481
4093,1,0.479,-0.521
4094,0,0.469,0.469
4095,0,0.494,0.494
4096,1,0.468,-0.532
4097,1,0.469,-0.531
4098,1,0.476,-0.524
4099,0,0.485,0.485
4100,1,0.476,-0.524
4101,0,0.473,0.473
4102,1,0.476,-0.524
4103,0,0.49,0.49
4104,1,0.476,-0.524
4105,1,0.479,-0.521
4106,0,0.486,0.486
4107,0,0.477,0.477
4108,1,0.482,-0.518
4109,0,0.474,0.474
4110,0,0.464,0.464
4111,1,0.485,-0.515
4112,0,0.463,0.463
4113,1,0.471,-0.529
4114,1,0.471,-0.529
4115,0,0.466,0.466
4116,0,0.496,0.496
4117,0,0.481,0.481
4118,1,0.478,-0.522
4119,1,0.478,-0.522
4120,1,0.492,-0.508
4121,0,0.464,0.464
4122,1,0.476,-0.524
4123,0,0.464,0.464
4124,0,0.468,0.468
4125,1,0.469,-0.531
4126,1,0.477,-0.523
4127,0,0.49,0.49
4128,0,0.486,0.486
4129,1,0.47,-0.53
4130,1,0.492,-0.508
4131,1,0.485,-0.515
4132,1,0.469,-0.531
4133,0,0.464,0.464
4134,0,0.477,0.477
4135,1,0.475,-0.525
4136,0,0.494,0.494
4137,0,0.488,0.488
4138,0,0.478,0.478
4139,1,0.485,-0.515
4140,0,0.468,0.468
4141,1,0.488,-0.512
4142,1,0.484,-0.516
4143,1,0.489,-0.511
4144,0,0.49,0.49
4145,1,0.475,-0.525
4146,1,0.468,-0.532
4147,0,0.463,0.463
4148,1,0.488,-0.512
4149,0,0.495,0.495
4150,0,0.486,0.486
4151,1,0.488,-0.512
4152,0,0.467,0.467
4153,1,0.475,-0.525
4154,0,0.484,0.484
4155,0,0.485,0.485
4156,0,0.496,0.496
4157,0,0.467,0.467
4158,0,0.495,0.495
4159,0,0.492,0.492
4160,0,0.495,0.495
4161,0,0.484,0.484
4162,1,0.475,-0.525
4163,0,0.47,0.47
4164,0,0.49,0.49
4165,0,0.463,0.463
4166,0,0.463,0.463
4167,0,0.496,0.496
4168,1,0.474,-0.526
4169,0,0.492,0.492
4170,1,0.482,-0.518
4171,1,0.484,-0.516
4172,0,0.492,0.492
4173,0,0.463,0.463
4174,0,0.487,0.487
4175,0,0.465,0.465
4176,1,0.473,-0.527
4177,0,0.481,0.481
4178,0,0.483,0.483
4179,1,0.473,-0.527
4180,0,0.496,0.496
4181,1,0.488,-0.512
4182,1,0.478,-0.522
4183,0,0.496,0.496
4184,0,0.463,0.463
4185,1,0.477,-0.523
4186,1,0.489,-0.511
4187,1,0.474,-0.526
4188,1,0.488,-0.512
4189,1,0.474,-0.526
4190,0,0.491,0.491
4191,1,0.489,-0.511
4192,0,0.463,0.463
4193,1,0.469,-0.531
4194,1,0.473,-0.527
4195,1,0.479,-0.521
4196,1,0.476,-0.524
4197,0,0.479,0.479
4198,1,0.467,-0.533
4199,1,0.483,-0.517
4200,0,0.489,0.489
4201,1,0.47,-0.53
4202,1,0.488,-0.512
4203,0,0.471,0.471
4204,0,0.495,0.495
4205,0,0.49,0.49
4206,0,0.493,0.493
4207,1,0.469,-0.531
4208,0,0.49,0.49
4209,0,0.494,0.494
4210,1,0.491,-0.509
4211,1,0.48,-0.52
4212,0,0.496,0.496
4213,0,0.476,0.476
4214,1,0.469,-0.531
4215,1,0.487,-0.513
4216,1,0.487,-0.513
4217,0,0.494,0.494
4218,0,0.478,0.478
4219,1,0.484,-0.516
4220,0,0.491,0.491
4221,0,0.493,0.493
4222,0,0.481,0.481
4223,0,0.477,0.477
4224,0,0.474,0.474
4225,0,0.489,0.489
4226,1,0.483,-0.517
4227,1,0.485,-0.515
4228,0,0.47,0.47
4229,0,0.469,0.469
4230,0,0.494,0.494
4231,0,0.486,0.486
4232,1,0.49,-0.51
4233,1,0.482,-0.518
4234,0,0.473,0.473
4235,1,0.48,-0.52
4236,1,0.472,-0.528
4237,1,0.471,-0.529
4238,1,0.481,-0.519
4239,1,0.477,-0.523
4240,0,0.483,0.483
4241,0,0.464,0.464
4242,1,0.484,-0.516
4243,0,0.465,0.465
4244,0,0.467,0.467
4245,1,0.475,-0.525
4246,0,0.465,0.465
4247,0,0.463,0.463
4248,0,0.476,0.476
4249,1,0.473,-0.527
4250,0,0.491,0.491
4251,1,0.477,-0.523
4252,1,0.485,-0.515
4253,0,0.465,0.465
4254,1,0.486,-0.514
4255,1,0.489,-0.511
4256,0,0.465,0.465
4257,1,0.486,-0.514
4258,0,0.463,0.463
4259,0,0.465,0.465
4260,0,0.466,0.466
4261,0,0.464,0.464
4262,1,0.48,-0.52
4263,1,0.481,-0.519
4264,0,0.495,0.495
4265,0,0.494,0.494
4266,1,0.482,-0.518
4267,0,0.478,0.478
4268,0,0.468,0.468
4269,1,0.468,-0.532
4270,1,0.49,-0.51
4271,0,0.469,0.469
4272,1,0.478,-0.522
4273,0,0.492,0.492
4274,0,0.479,0.479
4275,1,0.468,-0.532
4276,1,0.49,-0.51
4277,0,0.496,0.496
4278,0,0.473,0.473
4279,1,0.486,-0.514
4280,0,0.49,0.49
4281,1,0.476,-0.524
4282,0,0.465,0.465
4283,1,0.47,-0.53
4284,1,0.479,-0.521
4285,1,0.48,-0.52
4286,0,0.496,0.496
4287,1,0.486,-0.514
4288,1,0.468,-0.532
4289,0,0.482,0.482
4290,0,0.495,0.495
4291,1,0.49,-0.51
4292,0,0.488,0.488
4293,0,0.494,0.494
4294,0,0.486,0.486
4295,0,0.492,0.492
4296,0,0.491,0.491
4297,0,0.476,0.476
4298,1,0.483,-0.517
4299,1,0.469,-0.531
4300,0,0.467,0.467
4301,0,0.491,0.491
4302,0,0.49,0.49
4303,0,0.475,0.475
4304,1,0.473,-0.527
4305,1,0.484,-0.516
4306,0,0.493,0.493
4307,1,0.472,-0.528
4308,1,0.475,-0.525
4309,0,0.464,0.464
4310,1,0.468,-0.532
4311,0,0.479,0.479
4312,1,0.48,-0.52
4313,0,0.471,0.471
4314,1,0.49,-0.51
4315,0,0.469,0.469
4316,0,0.492,0.492
4317,0,0.488,0.488
4318,1,0.47,-0.53
4319,1,0.488,-0.512
4320,1,0.49,-0.51
4321,1,0.482,-0.518
4322,0,0.465,0.465
4323,1,0.467,-0.533
4324,1,0.49,-0.51
4325,1,0.488,-0.512
4326,1,0.482,-0.518
4327,1,0.482,-0.518
4328,0,0.494,0.494
4329,0,0.463,0.463
4330,1,0.474,-0.526
4331,0,0.466,0.466
4332,1,0.475,-0.525
4333,1,0.492,-0.508
4334,1,0.48,-0.52
4335,1,0.48,-0.52
4336,1,0.488,-0.512
4337,0,0.481,0.481
4338,1,0.481,-0.519
4339,0,0.494,0.494
4340,1,0.492,-0.508
4341,1,0.492,-0.508
4342,0,0.495,0.495
4343,1,0.475,-0.525
4344,1,0.484,-0.516
4345,1,0.471,-0.529
4346,0,0.491,0.491
4347,0,0.466,0.466
4348,0,0.469,0.469
4349,1,0.478,-0.522
4350,0,0.473,0.473
4351,1,0.482,-0.518
4352,0,0.488,0.488
4353,1,0.469,-0.531
4354,1,0.473,-0.527
4355,0,0.475,0.475
4356,0,0.493,0.493
4357,1,0.488,-0.512
4358,1,0.491,-0.509
4359,0,0.493,0.493
4360,1,0.489,-0.511
4361,0,0.466,0.466
4362,1,0.468,-0.532
4363,0,0.486,0.486
4364,0,0.492,0.492
4365,1,0.472,-0.528
4366,0,0.493,0.493
4367,1,0.489,-0.511
4368,1,0.478,-0.522
4369,0,0.495,0.495
4370,0,0.468,0.468
4371,1,0.472,-0.528
4372,1,0.473,-0.527
4373,0,0.492,0.492
4374,0,0.477,0.477
4375,0,0.465,0.465
4376,1,0.487,-0.513
4377,1,0.469,-0.531
4378,1,0.49,-0.51
4379,0,0.496,0.496
4380,1,0.468,-0.532
4381,0,0.466,0.466
4382,0,0.488,0.488
4383,0,0.465,0.465
4384,0,0.467,0.467
4385,0,0.48,0.48
4386,1,0.485,-0.515
4387,0,0.468,0.468
4388,1,0.477,-0.523
4389,1,0.488,-0.512
4390,0,0.496,0.496
4391,1,0.475,-0.525
4392,1,0.48,-0.52
4393,1,0.47,-0.53
4394,1,0.474,-0.526
4395,1,0.48,-0.52
4396,1,0.468,-0.532
4397,0,0.488,0.488
4398,1,0.484,-0.516
4399,1,0.488,-0.512
4400,0,0.486,0.486
4401,1,0.481,-0.519
4402,1,0.471,-0.529
4403,1,0.471,-0.529
4404,0,0.464,0.464
4405,0,0.469,0.469
4406,1,0.484,-0.516
4407,1,0.485,-0.515
4408,0,0.473,0.473
4409,0,0.494,0.494
4410,0,0.468,0.468
4411,1,0.471,-0.529
4412,0,0.497,0.497
4413,0,0.488,0.488
4414,1,0.486,-0.514
4415,0,0.47,0.47
4416,0,0.496,0.496
4417,0,0.47,0.47
4418,0,0.464,0.464
4419,0,0.478,0.478
4420,0,0.489,0.489
4421,1,0.471,-0.529
4422,1,0.474,-0.526
4423,0,0.465,0.465
4424,0,0.493,0.493
4425,0,0.465,0.465
4426,0,0.465,0.465
4427,1,0.469,-0.531
4428,1,0.471,-0.529
4429,1,0.471,-0.529
4430,0,0.471,0.471
4431,1,0.483,-0.517
4432,0,0.471,0.471
4433,1,0.476,-0.524
4434,1,0.481,-0.519
4435,0,0.488,0.488
4436,0,0.483,0.483
4437,0,0.467,0.467
4438,0,0.472,0.472
4439,0,0.473,0.473
4440,1,0.484,-0.516
4441,0,0.488,0.488
4442,1,0.487,-0.513
4443,1,0.471,-0.529
4444,1,0.485,-0.515
4445,0,0.494,0.494
4446,1,0.473,-0.527
4447,0,0.494,0.494
4448,0,0.468,0.468
4449,1,0.493,-0.507
4450,1,0.488,-0.512
4451,1,0.475,-0.525
4452,1,0.481,-0.519
4453,0,0.495,0.495
4454,1,0.483,-0.517
4455,1,0.485,-0.515
4456,1,0.484,-0.516
4457,0,0.484,0.484
4458,0,0.494,0.494
4459,1,0.473,-0.527
4460,0,0.488,0.488
4461,0,0.494,0.494
4462,1,0.483,-0.517
4463,1,0.472,-0.528
4464,1,0.475,-0.525
4465,0,0.469,0.469
4466,0,0.468,0.468
4467,1,0.476,-0.524
