=== Run information ===

Scheme:       weka.classifiers.functions.LinearRegression -S 0 -R 1.0E-8 -num-decimal-places 4
Relation:     ring-merged-weka
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===


Linear Regression Model

output =

      0.0212 * input1 +
      0.4486

Time taken to build model: 0.02 seconds

=== Predictions on test set ===

inst#,actual,predicted,error
3537,1,0.458,-0.542
3538,1,0.442,-0.558
3539,1,0.451,-0.549
3540,0,0.46,0.46
3541,1,0.432,-0.568
3542,1,0.441,-0.559
3543,1,0.432,-0.568
3544,1,0.434,-0.566
3545,0,0.452,0.452
3546,0,0.448,0.448
3547,1,0.459,-0.541
3548,0,0.431,0.431
3549,1,0.453,-0.547
3550,1,0.454,-0.546
3551,1,0.458,-0.542
3552,0,0.447,0.447
3553,0,0.433,0.433
3554,0,0.428,0.428
3555,1,0.443,-0.557
3556,0,0.428,0.428
3557,1,0.442,-0.558
3558,1,0.448,-0.552
3559,0,0.464,0.464
3560,1,0.452,-0.548
3561,0,0.47,0.47
3562,0,0.429,0.429
3563,0,0.46,0.46
3564,0,0.432,0.432
3565,1,0.436,-0.564
3566,1,0.452,-0.548
3567,1,0.454,-0.546
3568,1,0.44,-0.56
3569,0,0.467,0.467
3570,0,0.446,0.446
3571,1,0.442,-0.558
3572,0,0.465,0.465
3573,1,0.44,-0.56
3574,0,0.45,0.45
3575,0,0.435,0.435
3576,1,0.443,-0.557
3577,0,0.441,0.441
3578,1,0.441,-0.559
3579,1,0.452,-0.548
3580,0,0.466,0.466
3581,0,0.468,0.468
3582,0,0.463,0.463
3583,1,0.434,-0.566
3584,0,0.466,0.466
3585,1,0.46,-0.54
3586,0,0.463,0.463
3587,0,0.469,0.469
3588,1,0.453,-0.547
3589,0,0.432,0.432
3590,1,0.436,-0.564
3591,1,0.44,-0.56
3592,0,0.428,0.428
3593,0,0.45,0.45
3594,0,0.449,0.449
3595,1,0.455,-0.545
3596,1,0.442,-0.558
3597,0,0.428,0.428
3598,0,0.428,0.428
3599,0,0.436,0.436
3600,0,0.463,0.463
3601,0,0.431,0.431
3602,1,0.445,-0.555
3603,0,0.442,0.442
3604,0,0.468,0.468
3605,0,0.458,0.458
3606,0,0.465,0.465
3607,0,0.465,0.465
3608,0,0.453,0.453
3609,1,0.457,-0.543
3610,0,0.439,0.439
3611,1,0.452,-0.548
3612,1,0.439,-0.561
3613,1,0.447,-0.553
3614,1,0.454,-0.546
3615,0,0.452,0.452
3616,1,0.445,-0.555
3617,1,0.435,-0.565
3618,1,0.442,-0.558
3619,1,0.461,-0.539
3620,1,0.446,-0.554
3621,0,0.464,0.464
3622,1,0.445,-0.555
3623,1,0.442,-0.558
3624,0,0.453,0.453
3625,0,0.428,0.428
3626,1,0.461,-0.539
3627,1,0.442,-0.558
3628,1,0.462,-0.538
3629,1,0.456,-0.544
3630,0,0.466,0.466
3631,1,0.445,-0.555
3632,1,0.457,-0.543
3633,0,0.431,0.431
3634,1,0.439,-0.561
3635,0,0.453,0.453
3636,0,0.463,0.463
3637,0,0.433,0.433
3638,0,0.466,0.466
3639,1,0.463,-0.537
3640,1,0.456,-0.544
3641,1,0.45,-0.55
3642,0,0.43,0.43
3643,1,0.457,-0.543
3644,0,0.429,0.429
3645,1,0.436,-0.564
3646,0,0.43,0.43
3647,0,0.466,0.466
3648,1,0.444,-0.556
3649,1,0.442,-0.558
3650,0,0.428,0.428
3651,0,0.432,0.432
3652,1,0.446,-0.554
3653,1,0.459,-0.541
3654,1,0.443,-0.557
3655,1,0.456,-0.544
3656,0,0.461,0.461
3657,0,0.45,0.45
3658,1,0.433,-0.567
3659,0,0.442,0.442
3660,1,0.454,-0.546
3661,0,0.431,0.431
3662,1,0.439,-0.561
3663,1,0.45,-0.55
3664,0,0.429,0.429
3665,1,0.436,-0.564
3666,0,0.44,0.44
3667,1,0.432,-0.568
3668,1,0.446,-0.554
3669,1,0.456,-0.544
3670,0,0.469,0.469
3671,0,0.44,0.44
3672,1,0.457,-0.543
3673,0,0.467,0.467
3674,1,0.455,-0.545
3675,1,0.451,-0.549
3676,1,0.454,-0.546
3677,0,0.467,0.467
3678,1,0.444,-0.556
3679,0,0.467,0.467
3680,1,0.458,-0.542
3681,0,0.462,0.462
3682,0,0.447,0.447
3683,0,0.448,0.448
3684,0,0.468,0.468
3685,0,0.431,0.431
3686,0,0.433,0.433
3687,1,0.446,-0.554
3688,0,0.468,0.468
3689,0,0.432,0.432
3690,0,0.447,0.447
3691,1,0.454,-0.546
3692,1,0.451,-0.549
3693,0,0.439,0.439
3694,1,0.441,-0.559
3695,1,0.444,-0.556
3696,0,0.442,0.442
3697,1,0.46,-0.54
3698,0,0.466,0.466
3699,1,0.452,-0.548
3700,1,0.437,-0.563
3701,1,0.443,-0.557
3702,0,0.466,0.466
3703,1,0.437,-0.563
3704,0,0.468,0.468
3705,0,0.431,0.431
3706,1,0.439,-0.561
3707,1,0.438,-0.562
3708,1,0.45,-0.55
3709,1,0.435,-0.565
3710,0,0.452,0.452
3711,0,0.435,0.435
3712,1,0.457,-0.543
3713,1,0.461,-0.539
3714,0,0.436,0.436
3715,0,0.449,0.449
3716,0,0.468,0.468
3717,1,0.451,-0.549
3718,1,0.445,-0.555
3719,1,0.437,-0.563
3720,0,0.43,0.43
3721,0,0.464,0.464
3722,1,0.463,-0.537
3723,0,0.428,0.428
3724,1,0.451,-0.549
3725,0,0.465,0.465
3726,0,0.448,0.448
3727,0,0.449,0.449
3728,1,0.449,-0.551
3729,1,0.436,-0.564
3730,0,0.465,0.465
3731,0,0.469,0.469
3732,1,0.444,-0.556
3733,1,0.44,-0.56
3734,1,0.434,-0.566
3735,0,0.43,0.43
3736,0,0.428,0.428
3737,0,0.448,0.448
3738,0,0.435,0.435
3739,1,0.436,-0.564
3740,0,0.469,0.469
3741,0,0.43,0.43
3742,0,0.468,0.468
3743,1,0.444,-0.556
3744,1,0.442,-0.558
3745,0,0.43,0.43
3746,1,0.453,-0.547
3747,1,0.449,-0.551
3748,1,0.462,-0.538
3749,0,0.436,0.436
3750,0,0.43,0.43
3751,1,0.455,-0.545
3752,0,0.435,0.435
3753,1,0.442,-0.558
3754,1,0.435,-0.565
3755,0,0.466,0.466
3756,0,0.429,0.429
3757,1,0.442,-0.558
3758,0,0.445,0.445
3759,1,0.457,-0.543
3760,1,0.447,-0.553
3761,0,0.466,0.466
3762,0,0.45,0.45
3763,0,0.435,0.435
3764,1,0.445,-0.555
3765,0,0.441,0.441
3766,1,0.453,-0.547
3767,0,0.468,0.468
3768,0,0.432,0.432
3769,1,0.436,-0.564
3770,1,0.45,-0.55
3771,0,0.43,0.43
3772,0,0.459,0.459
3773,1,0.436,-0.564
3774,1,0.435,-0.565
3775,1,0.433,-0.567
3776,1,0.462,-0.538
3777,1,0.447,-0.553
3778,1,0.45,-0.55
3779,0,0.464,0.464
3780,0,0.467,0.467
3781,1,0.436,-0.564
3782,0,0.465,0.465
3783,0,0.435,0.435
3784,0,0.463,0.463
3785,1,0.437,-0.563
3786,1,0.448,-0.552
3787,1,0.452,-0.548
3788,1,0.452,-0.548
3789,1,0.437,-0.563
3790,0,0.444,0.444
3791,1,0.456,-0.544
3792,0,0.469,0.469
3793,0,0.428,0.428
3794,1,0.439,-0.561
3795,0,0.428,0.428
3796,1,0.446,-0.554
3797,0,0.469,0.469
3798,0,0.468,0.468
3799,1,0.443,-0.557
3800,1,0.446,-0.554
3801,0,0.438,0.438
3802,0,0.431,0.431
3803,1,0.449,-0.551
3804,1,0.444,-0.556
3805,1,0.453,-0.547
3806,1,0.434,-0.566
3807,1,0.442,-0.558
3808,0,0.463,0.463
3809,0,0.432,0.432
3810,1,0.462,-0.538
3811,0,0.431,0.431
3812,0,0.428,0.428
3813,0,0.454,0.454
3814,1,0.458,-0.542
3815,0,0.467,0.467
3816,1,0.463,-0.537
3817,1,0.456,-0.544
3818,0,0.428,0.428
3819,0,0.434,0.434
3820,1,0.455,-0.545
3821,0,0.451,0.451
3822,1,0.448,-0.552
3823,0,0.467,0.467
3824,1,0.442,-0.558
3825,1,0.46,-0.54
3826,1,0.446,-0.554
3827,0,0.437,0.437
3828,0,0.432,0.432
3829,0,0.468,0.468
3830,1,0.454,-0.546
3831,1,0.453,-0.547
3832,1,0.45,-0.55
3833,1,0.463,-0.537
3834,0,0.435,0.435
3835,1,0.445,-0.555
3836,0,0.457,0.457
3837,1,0.44,-0.56
3838,0,0.438,0.438
3839,1,0.437,-0.563
3840,0,0.441,0.441
3841,1,0.455,-0.545
3842,1,0.454,-0.546
3843,1,0.461,-0.539
3844,0,0.431,0.431
3845,0,0.431,0.431
3846,0,0.466,0.466
3847,1,0.447,-0.553
3848,1,0.462,-0.538
3849,0,0.436,0.436
3850,0,0.462,0.462
3851,1,0.444,-0.556
3852,0,0.465,0.465
3853,0,0.449,0.449
3854,0,0.466,0.466
3855,0,0.431,0.431
3856,0,0.435,0.435
3857,1,0.452,-0.548
3858,0,0.466,0.466
3859,1,0.433,-0.567
3860,0,0.467,0.467
3861,0,0.464,0.464
3862,0,0.428,0.428
3863,1,0.44,-0.56
3864,1,0.435,-0.565
3865,1,0.45,-0.55
3866,0,0.432,0.432
3867,1,0.458,-0.542
3868,1,0.46,-0.54
3869,1,0.435,-0.565
3870,0,0.43,0.43
3871,1,0.455,-0.545
3872,0,0.436,0.436
3873,0,0.436,0.436
3874,0,0.433,0.433
3875,1,0.438,-0.562
3876,1,0.442,-0.558
3877,1,0.455,-0.545
3878,0,0.444,0.444
3879,1,0.464,-0.536
3880,0,0.433,0.433
3881,0,0.43,0.43
3882,0,0.43,0.43
3883,0,0.454,0.454
3884,0,0.432,0.432
3885,0,0.448,0.448
3886,1,0.449,-0.551
3887,1,0.451,-0.549
3888,0,0.45,0.45
3889,1,0.462,-0.538
3890,1,0.449,-0.551
3891,0,0.47,0.47
3892,1,0.464,-0.536
3893,0,0.443,0.443
3894,1,0.462,-0.538
3895,0,0.441,0.441
3896,1,0.44,-0.56
3897,0,0.448,0.448
3898,0,0.461,0.461
3899,1,0.456,-0.544
3900,0,0.468,0.468
3901,0,0.445,0.445
3902,0,0.468,0.468
3903,0,0.448,0.448
3904,0,0.466,0.466
3905,1,0.446,-0.554
3906,0,0.44,0.44
3907,0,0.434,0.434
3908,1,0.454,-0.546
3909,0,0.466,0.466
3910,0,0.463,0.463
3911,0,0.466,0.466
3912,1,0.455,-0.545
3913,1,0.437,-0.563
3914,1,0.444,-0.556
3915,0,0.436,0.436
3916,1,0.439,-0.561
3917,0,0.449,0.449
3918,0,0.428,0.428
3919,0,0.43,0.43
3920,1,0.439,-0.561
3921,1,0.464,-0.536
3922,1,0.461,-0.539
3923,1,0.459,-0.541
3924,0,0.453,0.453
3925,0,0.457,0.457
3926,0,0.451,0.451
3927,1,0.454,-0.546
3928,0,0.443,0.443
3929,0,0.462,0.462
3930,0,0.46,0.46
3931,0,0.464,0.464
3932,0,0.448,0.448
3933,0,0.467,0.467
3934,0,0.434,0.434
3935,1,0.434,-0.566
3936,0,0.432,0.432
3937,0,0.454,0.454
3938,0,0.449,0.449
3939,0,0.442,0.442
3940,1,0.448,-0.552
3941,0,0.445,0.445
3942,0,0.465,0.465
3943,1,0.443,-0.557
3944,1,0.449,-0.551
3945,0,0.463,0.463
3946,1,0.446,-0.554
3947,0,0.44,0.44
3948,1,0.441,-0.559
3949,0,0.463,0.463
3950,1,0.465,-0.535
3951,0,0.447,0.447
3952,1,0.439,-0.561
3953,0,0.446,0.446
3954,0,0.459,0.459
3955,0,0.47,0.47
3956,1,0.439,-0.561
3957,1,0.434,-0.566
3958,0,0.428,0.428
3959,0,0.456,0.456
3960,1,0.461,-0.539
3961,0,0.467,0.467
3962,0,0.468,0.468
3963,1,0.438,-0.562
3964,1,0.463,-0.537
3965,1,0.438,-0.562
3966,1,0.446,-0.554
3967,0,0.467,0.467
3968,0,0.464,0.464
3969,0,0.468,0.468
3970,0,0.439,0.439
3971,0,0.446,0.446
3972,0,0.43,0.43
3973,1,0.441,-0.559
3974,0,0.468,0.468
3975,1,0.442,-0.558
3976,1,0.448,-0.552
3977,1,0.44,-0.56
3978,1,0.438,-0.562
3979,0,0.47,0.47
3980,1,0.456,-0.544
3981,0,0.436,0.436
3982,0,0.438,0.438
3983,0,0.432,0.432
3984,0,0.463,0.463
3985,0,0.429,0.429
3986,1,0.462,-0.538
3987,0,0.429,0.429
3988,0,0.459,0.459
3989,0,0.432,0.432
3990,1,0.433,-0.567
3991,1,0.457,-0.543
3992,0,0.466,0.466
3993,1,0.451,-0.549
3994,0,0.435,0.435
3995,1,0.458,-0.542
3996,1,0.454,-0.546
3997,0,0.432,0.432
3998,1,0.447,-0.553
3999,1,0.456,-0.544
4000,1,0.451,-0.549
4001,0,0.431,0.431
4002,1,0.44,-0.56
4003,0,0.43,0.43
4004,0,0.428,0.428
4005,0,0.469,0.469
4006,0,0.466,0.466
4007,0,0.43,0.43
4008,0,0.468,0.468
4009,1,0.435,-0.565
4010,0,0.43,0.43
4011,1,0.446,-0.554
4012,1,0.449,-0.551
4013,0,0.468,0.468
4014,0,0.448,0.448
4015,0,0.456,0.456
4016,0,0.445,0.445
4017,0,0.43,0.43
4018,0,0.469,0.469
4019,1,0.463,-0.537
4020,1,0.444,-0.556
4021,1,0.453,-0.547
4022,0,0.438,0.438
4023,1,0.441,-0.559
4024,0,0.47,0.47
4025,0,0.433,0.433
4026,1,0.459,-0.541
4027,0,0.435,0.435
4028,0,0.469,0.469
4029,0,0.469,0.469
4030,0,0.467,0.467
4031,1,0.444,-0.556
4032,0,0.429,0.429
4033,0,0.428,0.428
4034,0,0.429,0.429
4035,1,0.44,-0.56
4036,0,0.469,0.469
4037,0,0.464,0.464
4038,1,0.46,-0.54
4039,1,0.453,-0.547
4040,1,0.447,-0.553
4041,0,0.46,0.46
4042,0,0.462,0.462
4043,1,0.443,-0.557
4044,0,0.428,0.428
4045,1,0.438,-0.562
4046,0,0.429,0.429
4047,0,0.468,0.468
4048,0,0.45,0.45
4049,0,0.464,0.464
4050,1,0.442,-0.558
4051,0,0.468,0.468
4052,1,0.442,-0.558
4053,0,0.444,0.444
4054,1,0.444,-0.556
4055,0,0.43,0.43
4056,0,0.447,0.447
4057,1,0.454,-0.546
4058,0,0.428,0.428
4059,1,0.458,-0.542
4060,0,0.43,0.43
4061,0,0.46,0.46
4062,1,0.439,-0.561
4063,0,0.463,0.463
4064,1,0.459,-0.541
4065,0,0.441,0.441
4066,1,0.446,-0.554
4067,0,0.434,0.434
4068,1,0.454,-0.546
4069,0,0.429,0.429
4070,0,0.469,0.469
4071,1,0.44,-0.56
4072,1,0.451,-0.549
4073,0,0.467,0.467
4074,1,0.459,-0.541
4075,1,0.442,-0.558
4076,0,0.431,0.431
4077,0,0.433,0.433
4078,1,0.446,-0.554
4079,0,0.435,0.435
4080,1,0.433,-0.567
4081,0,0.44,0.44
4082,0,0.462,0.462
4083,0,0.441,0.441
4084,0,0.433,0.433
4085,0,0.438,0.438
4086,0,0.455,0.455
4087,0,0.442,0.442
4088,1,0.461,-0.539
4089,1,0.446,-0.554
4090,1,0.44,-0.56
4091,0,0.466,0.466
4092,1,0.46,-0.54
4093,0,0.442,0.442
4094,0,0.431,0.431
4095,1,0.453,-0.547
4096,1,0.461,-0.539
4097,0,0.45,0.45
4098,1,0.45,-0.55
4099,1,0.465,-0.535
4100,0,0.465,0.465
4101,0,0.435,0.435
4102,0,0.469,0.469
4103,1,0.455,-0.545
4104,1,0.438,-0.562
4105,0,0.458,0.458
4106,0,0.436,0.436
4107,0,0.446,0.446
4108,0,0.447,0.447
4109,0,0.468,0.468
4110,0,0.466,0.466
4111,0,0.428,0.428
4112,1,0.437,-0.563
4113,0,0.466,0.466
4114,0,0.457,0.457
4115,0,0.462,0.462
4116,0,0.431,0.431
4117,1,0.438,-0.562
4118,0,0.462,0.462
4119,0,0.469,0.469
4120,1,0.455,-0.545
4121,0,0.465,0.465
4122,0,0.436,0.436
4123,0,0.448,0.448
4124,0,0.436,0.436
4125,0,0.44,0.44
4126,0,0.466,0.466
4127,1,0.451,-0.549
4128,0,0.446,0.446
4129,0,0.448,0.448
4130,1,0.44,-0.56
4131,1,0.444,-0.556
4132,0,0.429,0.429
4133,1,0.439,-0.561
4134,1,0.456,-0.544
4135,1,0.437,-0.563
4136,1,0.435,-0.565
4137,1,0.436,-0.564
4138,1,0.464,-0.536
4139,0,0.468,0.468
4140,1,0.448,-0.552
4141,0,0.435,0.435
4142,1,0.459,-0.541
4143,1,0.451,-0.549
4144,0,0.449,0.449
4145,1,0.436,-0.564
4146,0,0.456,0.456
4147,0,0.434,0.434
4148,0,0.467,0.467
4149,0,0.446,0.446
4150,0,0.468,0.468
4151,0,0.431,0.431
4152,0,0.465,0.465
4153,0,0.442,0.442
4154,1,0.456,-0.544
4155,1,0.438,-0.562
4156,1,0.45,-0.55
4157,0,0.468,0.468
4158,0,0.439,0.439
4159,0,0.431,0.431
4160,0,0.438,0.438
4161,1,0.462,-0.538
4162,1,0.454,-0.546
4163,1,0.455,-0.545
4164,0,0.43,0.43
4165,1,0.462,-0.538
4166,0,0.455,0.455
4167,0,0.463,0.463
4168,1,0.451,-0.549
4169,0,0.459,0.459
4170,0,0.468,0.468
4171,1,0.457,-0.543
4172,1,0.445,-0.555
4173,1,0.434,-0.566
4174,0,0.464,0.464
4175,1,0.441,-0.559
4176,0,0.431,0.431
4177,1,0.464,-0.536
4178,0,0.465,0.465
4179,1,0.434,-0.566
4180,1,0.462,-0.538
4181,0,0.466,0.466
4182,0,0.459,0.459
4183,1,0.456,-0.544
4184,1,0.461,-0.539
4185,1,0.438,-0.562
4186,0,0.448,0.448
4187,0,0.429,0.429
4188,0,0.468,0.468
4189,0,0.453,0.453
4190,1,0.443,-0.557
4191,0,0.432,0.432
4192,1,0.445,-0.555
4193,0,0.465,0.465
4194,0,0.466,0.466
4195,1,0.45,-0.55
4196,0,0.428,0.428
4197,0,0.434,0.434
4198,0,0.453,0.453
4199,0,0.467,0.467
4200,0,0.452,0.452
4201,1,0.459,-0.541
4202,1,0.46,-0.54
4203,1,0.446,-0.554
4204,0,0.437,0.437
4205,1,0.461,-0.539
4206,1,0.462,-0.538
4207,0,0.448,0.448
4208,0,0.467,0.467
4209,0,0.455,0.455
4210,0,0.448,0.448
4211,0,0.442,0.442
4212,0,0.458,0.458
4213,0,0.451,0.451
4214,1,0.445,-0.555
4215,0,0.428,0.428
4216,0,0.465,0.465
4217,1,0.458,-0.542
4218,1,0.463,-0.537
4219,1,0.447,-0.553
4220,0,0.431,0.431
4221,1,0.462,-0.538
4222,0,0.467,0.467
4223,1,0.446,-0.554
4224,0,0.455,0.455
4225,1,0.433,-0.567
4226,1,0.45,-0.55
4227,0,0.463,0.463
4228,1,0.439,-0.561
4229,0,0.44,0.44
4230,0,0.468,0.468
4231,1,0.464,-0.536
4232,0,0.433,0.433
4233,1,0.455,-0.545
4234,1,0.452,-0.548
4235,0,0.46,0.46
4236,0,0.436,0.436
4237,0,0.429,0.429
4238,0,0.43,0.43
4239,0,0.433,0.433
4240,1,0.434,-0.566
4241,0,0.43,0.43
4242,1,0.436,-0.564
4243,1,0.456,-0.544
4244,1,0.436,-0.564
4245,1,0.444,-0.556
4246,0,0.448,0.448
4247,1,0.455,-0.545
4248,0,0.444,0.444
4249,1,0.457,-0.543
4250,0,0.453,0.453
4251,0,0.444,0.444
4252,1,0.456,-0.544
4253,1,0.44,-0.56
4254,0,0.431,0.431
4255,1,0.452,-0.548
4256,0,0.431,0.431
4257,0,0.45,0.45
4258,0,0.431,0.431
4259,0,0.432,0.432
4260,1,0.433,-0.567
4261,1,0.446,-0.554
4262,0,0.46,0.46
4263,0,0.465,0.465
4264,1,0.447,-0.553
4265,0,0.466,0.466
4266,0,0.46,0.46
4267,0,0.44,0.44
4268,0,0.45,0.45
4269,0,0.443,0.443
4270,0,0.434,0.434
4271,0,0.444,0.444
4272,1,0.457,-0.543
4273,1,0.441,-0.559
4274,0,0.452,0.452
4275,0,0.462,0.462
4276,0,0.439,0.439
4277,1,0.457,-0.543
4278,0,0.428,0.428
4279,0,0.448,0.448
4280,1,0.456,-0.544
4281,1,0.461,-0.539
4282,1,0.442,-0.558
4283,0,0.429,0.429
4284,0,0.451,0.451
4285,1,0.451,-0.549
4286,1,0.461,-0.539
4287,0,0.45,0.45
4288,1,0.444,-0.556
4289,0,0.467,0.467
4290,1,0.456,-0.544
4291,0,0.463,0.463
4292,0,0.455,0.455
4293,0,0.432,0.432
4294,0,0.431,0.431
4295,1,0.437,-0.563
4296,0,0.455,0.455
4297,1,0.45,-0.55
4298,1,0.455,-0.545
4299,0,0.463,0.463
4300,0,0.43,0.43
4301,0,0.467,0.467
4302,0,0.466,0.466
4303,0,0.462,0.462
4304,0,0.45,0.45
4305,1,0.456,-0.544
4306,0,0.469,0.469
4307,0,0.432,0.432
4308,0,0.466,0.466
4309,0,0.431,0.431
4310,0,0.431,0.431
4311,1,0.437,-0.563
4312,0,0.465,0.465
4313,1,0.463,-0.537
4314,1,0.453,-0.547
4315,0,0.466,0.466
4316,1,0.457,-0.543
4317,1,0.461,-0.539
4318,0,0.465,0.465
4319,1,0.438,-0.562
4320,1,0.461,-0.539
4321,1,0.451,-0.549
4322,0,0.465,0.465
4323,0,0.429,0.429
4324,1,0.439,-0.561
4325,0,0.448,0.448
4326,0,0.433,0.433
4327,1,0.462,-0.538
4328,0,0.468,0.468
4329,1,0.454,-0.546
4330,1,0.457,-0.543
4331,0,0.467,0.467
4332,0,0.43,0.43
4333,0,0.447,0.447
4334,1,0.442,-0.558
4335,0,0.449,0.449
4336,0,0.436,0.436
4337,1,0.457,-0.543
4338,0,0.466,0.466
4339,1,0.455,-0.545
4340,0,0.432,0.432
4341,0,0.45,0.45
4342,0,0.432,0.432
4343,0,0.468,0.468
4344,1,0.432,-0.568
4345,0,0.43,0.43
4346,1,0.454,-0.546
4347,0,0.438,0.438
4348,0,0.469,0.469
4349,0,0.456,0.456
4350,0,0.437,0.437
4351,0,0.452,0.452
4352,0,0.435,0.435
4353,1,0.454,-0.546
4354,0,0.428,0.428
4355,1,0.441,-0.559
4356,0,0.466,0.466
4357,0,0.469,0.469
4358,1,0.45,-0.55
4359,0,0.467,0.467
4360,0,0.468,0.468
4361,0,0.432,0.432
4362,0,0.462,0.462
4363,1,0.451,-0.549
4364,0,0.45,0.45
4365,1,0.444,-0.556
4366,1,0.455,-0.545
4367,0,0.431,0.431
4368,1,0.455,-0.545
4369,1,0.461,-0.539
4370,0,0.465,0.465
4371,1,0.451,-0.549
4372,0,0.429,0.429
4373,1,0.437,-0.563
4374,0,0.429,0.429
4375,0,0.451,0.451
4376,1,0.444,-0.556
4377,0,0.45,0.45
4378,0,0.466,0.466
4379,1,0.452,-0.548
4380,0,0.467,0.467
4381,1,0.446,-0.554
4382,1,0.436,-0.564
4383,0,0.465,0.465
4384,0,0.441,0.441
4385,0,0.432,0.432
4386,1,0.444,-0.556
4387,1,0.437,-0.563
4388,1,0.438,-0.562
4389,1,0.438,-0.562
4390,0,0.469,0.469
4391,0,0.432,0.432
4392,0,0.442,0.442
4393,0,0.434,0.434
4394,1,0.461,-0.539
4395,0,0.468,0.468
4396,0,0.435,0.435
4397,0,0.46,0.46
4398,0,0.446,0.446
4399,1,0.456,-0.544
4400,0,0.432,0.432
4401,0,0.468,0.468
4402,0,0.459,0.459
4403,1,0.458,-0.542
4404,0,0.463,0.463
4405,0,0.459,0.459
4406,1,0.433,-0.567
4407,0,0.465,0.465
4408,0,0.468,0.468
4409,0,0.436,0.436
4410,0,0.441,0.441
4411,0,0.434,0.434
4412,1,0.459,-0.541
4413,1,0.443,-0.557
4414,1,0.441,-0.559
4415,1,0.441,-0.559
4416,0,0.428,0.428
4417,1,0.453,-0.547
4418,0,0.466,0.466
4419,1,0.449,-0.551
4420,0,0.458,0.458
4421,0,0.457,0.457
4422,0,0.427,0.427
4423,1,0.453,-0.547
4424,1,0.457,-0.543
4425,0,0.428,0.428
4426,0,0.439,0.439
4427,0,0.47,0.47
4428,1,0.449,-0.551
4429,1,0.444,-0.556
4430,0,0.444,0.444
4431,0,0.454,0.454
4432,0,0.467,0.467
4433,0,0.466,0.466
4434,0,0.436,0.436
4435,0,0.436,0.436
4436,0,0.459,0.459
4437,1,0.447,-0.553
4438,1,0.447,-0.553
4439,1,0.46,-0.54
4440,1,0.451,-0.549
4441,1,0.434,-0.566
4442,0,0.433,0.433
4443,1,0.435,-0.565
4444,1,0.455,-0.545
4445,0,0.468,0.468
4446,0,0.431,0.431
4447,1,0.46,-0.54
4448,0,0.465,0.465
4449,1,0.448,-0.552
4450,0,0.433,0.433
4451,0,0.456,0.456
4452,0,0.463,0.463
4453,0,0.449,0.449
4454,0,0.428,0.428
4455,1,0.46,-0.54
4456,0,0.466,0.466
4457,0,0.428,0.428
4458,1,0.457,-0.543
4459,1,0.439,-0.561
4460,1,0.434,-0.566
4461,1,0.445,-0.555
4462,0,0.434,0.434
4463,0,0.447,0.447
4464,1,0.45,-0.55
4465,0,0.449,0.449
4466,1,0.461,-0.539
4467,1,0.455,-0.545
4468,1,0.442,-0.558
4469,0,0.447,0.447
4470,0,0.445,0.445
4471,1,0.44,-0.56
4472,0,0.436,0.436
4473,1,0.453,-0.547
4474,0,0.469,0.469
4475,1,0.445,-0.555
4476,0,0.444,0.444
4477,1,0.459,-0.541
4478,1,0.448,-0.552
4479,0,0.429,0.429
4480,0,0.435,0.435
4481,0,0.435,0.435
4482,1,0.444,-0.556
4483,1,0.461,-0.539
4484,0,0.466,0.466
4485,1,0.461,-0.539
4486,0,0.447,0.447
4487,1,0.438,-0.562
4488,1,0.436,-0.564
4489,0,0.444,0.444
4490,1,0.438,-0.562
4491,0,0.461,0.461
4492,0,0.461,0.461
4493,1,0.456,-0.544
4494,1,0.453,-0.547
4495,1,0.436,-0.564
4496,1,0.457,-0.543
4497,1,0.462,-0.538
4498,1,0.458,-0.542
4499,0,0.459,0.459
4500,1,0.433,-0.567
4501,1,0.445,-0.555
4502,1,0.442,-0.558
4503,0,0.466,0.466
4504,0,0.435,0.435
4505,1,0.44,-0.56
4506,0,0.437,0.437
4507,1,0.46,-0.54
4508,1,0.44,-0.56
4509,0,0.432,0.432
4510,1,0.455,-0.545
4511,0,0.43,0.43
4512,1,0.454,-0.546
4513,1,0.44,-0.56
4514,1,0.451,-0.549
4515,1,0.44,-0.56
4516,1,0.439,-0.561
4517,1,0.454,-0.546
4518,0,0.45,0.45
4519,1,0.453,-0.547
4520,0,0.428,0.428
4521,1,0.442,-0.558
4522,0,0.435,0.435
4523,0,0.433,0.433
4524,1,0.437,-0.563
4525,1,0.461,-0.539
4526,0,0.468,0.468
4527,0,0.469,0.469
4528,0,0.43,0.43
4529,1,0.454,-0.546
4530,1,0.452,-0.548
4531,1,0.449,-0.551
4532,1,0.46,-0.54
4533,0,0.432,0.432
4534,0,0.437,0.437
4535,0,0.428,0.428
4536,0,0.443,0.443
4537,0,0.431,0.431
4538,1,0.451,-0.549
4539,0,0.459,0.459
4540,0,0.436,0.436
4541,1,0.455,-0.545
4542,1,0.441,-0.559
4543,0,0.441,0.441
4544,0,0.438,0.438
4545,1,0.462,-0.538
4546,0,0.43,0.43
4547,1,0.446,-0.554
4548,1,0.452,-0.548
4549,0,0.467,0.467
4550,1,0.448,-0.552
4551,1,0.455,-0.545
4552,1,0.461,-0.539
4553,1,0.459,-0.541
4554,1,0.459,-0.541
4555,0,0.451,0.451
4556,0,0.428,0.428
4557,1,0.453,-0.547
4558,0,0.451,0.451
4559,1,0.448,-0.552
4560,0,0.462,0.462
