=== Run information ===

Scheme:       weka.classifiers.misc.InputMappedClassifier -I -trim -W weka.classifiers.functions.LibSVM -- -S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model / -seed 1
Relation:     ring-separable-weka-letters
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

InputMappedClassifier:

LibSVM wrapper, original code by Yasser EL-Manzalawy (= WLSVM)
Attribute mappings:

Model attributes  	    Incoming attributes
------------------	    ----------------
(numeric) input1  	--> 1 (numeric) input1
(numeric) input2  	--> 2 (numeric) input2
(nominal) output  	--> 3 (nominal) output


Time taken to build model: 4.82 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
4879,1:A,1:A,,1
4880,1:A,1:A,,1
4881,1:A,1:A,,1
4882,2:B,2:B,,1
4883,2:B,2:B,,1
4884,2:B,1:A,+,1
4885,1:A,1:A,,1
4886,2:B,2:B,,1
4887,2:B,2:B,,1
4888,2:B,2:B,,1
4889,1:A,1:A,,1
4890,2:B,2:B,,1
4891,1:A,1:A,,1
4892,1:A,1:A,,1
4893,1:A,1:A,,1
4894,2:B,2:B,,1
4895,2:B,2:B,,1
4896,1:A,1:A,,1
4897,2:B,2:B,,1
4898,2:B,2:B,,1
4899,1:A,1:A,,1
4900,2:B,2:B,,1
4901,2:B,2:B,,1
4902,2:B,2:B,,1
4903,1:A,1:A,,1
4904,1:A,1:A,,1
4905,1:A,1:A,,1
4906,1:A,1:A,,1
4907,1:A,1:A,,1
4908,1:A,1:A,,1
4909,1:A,1:A,,1
4910,1:A,1:A,,1
4911,1:A,1:A,,1
4912,2:B,2:B,,1
4913,2:B,2:B,,1
4914,1:A,1:A,,1
4915,1:A,1:A,,1
4916,1:A,1:A,,1
4917,2:B,2:B,,1
4918,2:B,2:B,,1
4919,2:B,2:B,,1
4920,1:A,1:A,,1
4921,1:A,1:A,,1
4922,1:A,1:A,,1
4923,2:B,2:B,,1
4924,2:B,2:B,,1
4925,1:A,1:A,,1
4926,2:B,2:B,,1
4927,2:B,2:B,,1
4928,1:A,1:A,,1
4929,2:B,2:B,,1
4930,2:B,2:B,,1
4931,2:B,2:B,,1
4932,1:A,1:A,,1
4933,1:A,1:A,,1
4934,1:A,1:A,,1
4935,2:B,2:B,,1
4936,2:B,2:B,,1
4937,1:A,1:A,,1
4938,1:A,1:A,,1
4939,2:B,2:B,,1
4940,2:B,2:B,,1
4941,1:A,1:A,,1
4942,1:A,1:A,,1
4943,1:A,2:B,+,1
4944,2:B,2:B,,1
4945,1:A,1:A,,1
4946,2:B,2:B,,1
4947,2:B,2:B,,1
4948,1:A,1:A,,1
4949,1:A,1:A,,1
4950,1:A,1:A,,1
4951,1:A,1:A,,1
4952,2:B,2:B,,1
4953,1:A,1:A,,1
4954,2:B,2:B,,1
4955,1:A,1:A,,1
4956,1:A,1:A,,1
4957,2:B,2:B,,1
4958,2:B,2:B,,1
4959,1:A,1:A,,1
4960,2:B,2:B,,1
4961,1:A,1:A,,1
4962,2:B,2:B,,1
4963,2:B,2:B,,1
4964,2:B,2:B,,1
4965,2:B,2:B,,1
4966,2:B,2:B,,1
4967,2:B,2:B,,1
4968,1:A,1:A,,1
4969,1:A,1:A,,1
4970,1:A,1:A,,1
4971,1:A,1:A,,1
4972,2:B,2:B,,1
4973,2:B,2:B,,1
4974,1:A,1:A,,1
4975,2:B,2:B,,1
4976,1:A,1:A,,1
4977,2:B,2:B,,1
4978,1:A,1:A,,1
4979,1:A,1:A,,1
4980,2:B,2:B,,1
4981,1:A,1:A,,1
4982,2:B,2:B,,1
4983,1:A,1:A,,1
4984,2:B,2:B,,1
4985,1:A,1:A,,1
4986,2:B,2:B,,1
4987,1:A,1:A,,1
4988,1:A,1:A,,1
4989,1:A,2:B,+,1
4990,2:B,2:B,,1
4991,2:B,2:B,,1
4992,1:A,1:A,,1
4993,1:A,1:A,,1
4994,2:B,2:B,,1
4995,1:A,1:A,,1
4996,1:A,1:A,,1
4997,1:A,1:A,,1
4998,2:B,2:B,,1
4999,2:B,2:B,,1
5000,1:A,1:A,,1
5001,1:A,1:A,,1
5002,1:A,1:A,,1
5003,1:A,1:A,,1
5004,2:B,2:B,,1
5005,1:A,1:A,,1
5006,2:B,2:B,,1
5007,1:A,1:A,,1
5008,1:A,1:A,,1
5009,1:A,1:A,,1
5010,2:B,2:B,,1
5011,1:A,1:A,,1
5012,1:A,2:B,+,1
5013,1:A,1:A,,1
5014,1:A,2:B,+,1
5015,1:A,1:A,,1
5016,2:B,2:B,,1
5017,1:A,1:A,,1
5018,1:A,1:A,,1
5019,1:A,1:A,,1
5020,1:A,1:A,,1
5021,1:A,1:A,,1
5022,1:A,1:A,,1
5023,1:A,1:A,,1
5024,1:A,1:A,,1
5025,1:A,1:A,,1
5026,1:A,1:A,,1
5027,1:A,1:A,,1
5028,2:B,2:B,,1
5029,2:B,2:B,,1
5030,1:A,1:A,,1
5031,2:B,2:B,,1
5032,1:A,1:A,,1
5033,1:A,1:A,,1
5034,1:A,1:A,,1
5035,2:B,2:B,,1
5036,1:A,1:A,,1
5037,2:B,2:B,,1
5038,1:A,1:A,,1
5039,2:B,2:B,,1
5040,2:B,2:B,,1
5041,1:A,1:A,,1
5042,2:B,2:B,,1
5043,2:B,2:B,,1
5044,1:A,1:A,,1
5045,1:A,2:B,+,1
5046,2:B,2:B,,1
5047,2:B,2:B,,1
5048,2:B,2:B,,1
5049,1:A,1:A,,1
5050,1:A,1:A,,1
5051,2:B,2:B,,1
5052,2:B,2:B,,1
5053,1:A,1:A,,1
5054,2:B,2:B,,1
5055,2:B,2:B,,1
5056,1:A,1:A,,1
5057,1:A,1:A,,1
5058,2:B,2:B,,1
5059,1:A,1:A,,1
5060,2:B,2:B,,1
5061,1:A,1:A,,1
5062,1:A,1:A,,1
5063,1:A,1:A,,1
5064,2:B,2:B,,1
5065,2:B,2:B,,1
5066,1:A,1:A,,1
5067,1:A,2:B,+,1
5068,2:B,2:B,,1
5069,1:A,1:A,,1
5070,1:A,1:A,,1
5071,1:A,1:A,,1
5072,1:A,1:A,,1
5073,1:A,1:A,,1
5074,2:B,2:B,,1
5075,1:A,1:A,,1
5076,1:A,1:A,,1
5077,2:B,2:B,,1
5078,1:A,1:A,,1
5079,2:B,2:B,,1
5080,2:B,2:B,,1
5081,2:B,2:B,,1
5082,1:A,1:A,,1
5083,1:A,1:A,,1
5084,1:A,2:B,+,1
5085,1:A,1:A,,1
5086,1:A,1:A,,1
5087,1:A,1:A,,1
5088,1:A,1:A,,1
5089,2:B,2:B,,1
5090,2:B,2:B,,1
5091,2:B,2:B,,1
5092,1:A,1:A,,1
5093,2:B,1:A,+,1
5094,2:B,1:A,+,1
5095,1:A,1:A,,1
5096,2:B,2:B,,1
5097,2:B,2:B,,1
5098,1:A,1:A,,1
5099,1:A,1:A,,1
5100,2:B,2:B,,1
5101,1:A,1:A,,1
5102,1:A,1:A,,1
5103,1:A,1:A,,1
5104,1:A,1:A,,1
5105,2:B,2:B,,1
5106,1:A,1:A,,1
5107,1:A,1:A,,1
5108,1:A,1:A,,1
5109,2:B,2:B,,1
5110,2:B,2:B,,1
5111,1:A,1:A,,1
5112,1:A,1:A,,1
5113,2:B,2:B,,1
5114,1:A,1:A,,1
5115,2:B,2:B,,1
5116,2:B,2:B,,1
5117,2:B,2:B,,1
5118,1:A,1:A,,1
5119,1:A,1:A,,1
5120,1:A,1:A,,1
5121,1:A,1:A,,1
5122,1:A,1:A,,1
5123,2:B,2:B,,1
5124,1:A,1:A,,1
5125,2:B,2:B,,1
5126,2:B,2:B,,1
5127,1:A,1:A,,1
5128,2:B,2:B,,1
5129,1:A,1:A,,1
5130,1:A,1:A,,1
5131,2:B,2:B,,1
5132,1:A,1:A,,1
5133,2:B,2:B,,1
5134,2:B,2:B,,1
5135,2:B,2:B,,1
5136,1:A,1:A,,1
5137,2:B,2:B,,1
5138,1:A,1:A,,1
5139,1:A,1:A,,1
5140,1:A,1:A,,1
5141,1:A,1:A,,1
5142,1:A,1:A,,1
5143,1:A,1:A,,1
5144,2:B,2:B,,1
5145,2:B,2:B,,1
5146,1:A,2:B,+,1
5147,2:B,2:B,,1
5148,2:B,2:B,,1
5149,1:A,1:A,,1
5150,1:A,1:A,,1
5151,1:A,1:A,,1
5152,1:A,1:A,,1
5153,1:A,1:A,,1
5154,1:A,1:A,,1
5155,1:A,1:A,,1
5156,1:A,1:A,,1
5157,2:B,2:B,,1
5158,1:A,1:A,,1
5159,2:B,2:B,,1
5160,1:A,1:A,,1
5161,1:A,1:A,,1
5162,2:B,2:B,,1
5163,1:A,1:A,,1
5164,1:A,1:A,,1
5165,2:B,2:B,,1
5166,1:A,1:A,,1
5167,2:B,2:B,,1
5168,2:B,2:B,,1
5169,1:A,1:A,,1
5170,2:B,2:B,,1
5171,1:A,1:A,,1
5172,1:A,1:A,,1
5173,2:B,2:B,,1
5174,2:B,2:B,,1
5175,2:B,2:B,,1
5176,2:B,2:B,,1
5177,1:A,1:A,,1
5178,1:A,1:A,,1
5179,1:A,1:A,,1
5180,1:A,1:A,,1
5181,1:A,1:A,,1
5182,2:B,2:B,,1
5183,1:A,1:A,,1
5184,1:A,1:A,,1
5185,1:A,1:A,,1
5186,2:B,2:B,,1
5187,2:B,2:B,,1
5188,2:B,2:B,,1
5189,1:A,1:A,,1
5190,1:A,1:A,,1
5191,1:A,1:A,,1
5192,1:A,1:A,,1
5193,1:A,1:A,,1
5194,1:A,1:A,,1
5195,1:A,1:A,,1
5196,2:B,2:B,,1
5197,1:A,1:A,,1
5198,1:A,1:A,,1
5199,2:B,2:B,,1
5200,2:B,2:B,,1
5201,1:A,1:A,,1
5202,2:B,2:B,,1
5203,2:B,2:B,,1
5204,2:B,2:B,,1
5205,1:A,1:A,,1
5206,1:A,1:A,,1
5207,2:B,2:B,,1
5208,2:B,2:B,,1
5209,2:B,2:B,,1
5210,2:B,2:B,,1
5211,2:B,2:B,,1
5212,2:B,2:B,,1
5213,2:B,2:B,,1
5214,1:A,1:A,,1
5215,2:B,2:B,,1
5216,1:A,1:A,,1
5217,1:A,1:A,,1
5218,1:A,1:A,,1
5219,2:B,2:B,,1
5220,2:B,2:B,,1
5221,1:A,1:A,,1
5222,1:A,1:A,,1
5223,1:A,1:A,,1
5224,2:B,2:B,,1
5225,2:B,2:B,,1
5226,1:A,1:A,,1
5227,1:A,1:A,,1
5228,1:A,1:A,,1
5229,2:B,2:B,,1
5230,2:B,2:B,,1
5231,1:A,1:A,,1
5232,1:A,1:A,,1
5233,2:B,2:B,,1
5234,1:A,1:A,,1
5235,2:B,2:B,,1
5236,2:B,2:B,,1
5237,1:A,1:A,,1
5238,1:A,1:A,,1
5239,2:B,2:B,,1
5240,2:B,1:A,+,1
5241,1:A,1:A,,1
5242,2:B,2:B,,1
5243,2:B,2:B,,1
5244,1:A,1:A,,1
5245,2:B,2:B,,1
5246,1:A,1:A,,1
5247,2:B,2:B,,1
5248,1:A,2:B,+,1
5249,1:A,1:A,,1
5250,2:B,2:B,,1
5251,2:B,2:B,,1
5252,1:A,1:A,,1
5253,1:A,1:A,,1
5254,1:A,1:A,,1
5255,2:B,2:B,,1
5256,1:A,1:A,,1
5257,1:A,1:A,,1
5258,2:B,2:B,,1
5259,1:A,1:A,,1
5260,2:B,2:B,,1
5261,2:B,2:B,,1
5262,1:A,1:A,,1
5263,1:A,1:A,,1
5264,1:A,1:A,,1
5265,1:A,1:A,,1
5266,1:A,1:A,,1
5267,1:A,1:A,,1
5268,1:A,1:A,,1
5269,1:A,1:A,,1
5270,1:A,1:A,,1
5271,2:B,2:B,,1
5272,1:A,1:A,,1
5273,2:B,2:B,,1
5274,1:A,1:A,,1
5275,1:A,1:A,,1
5276,1:A,1:A,,1
5277,2:B,2:B,,1
5278,1:A,1:A,,1
5279,1:A,1:A,,1
5280,1:A,1:A,,1
5281,2:B,2:B,,1
5282,2:B,2:B,,1
5283,1:A,1:A,,1
5284,2:B,2:B,,1
5285,1:A,1:A,,1
5286,2:B,2:B,,1
5287,2:B,2:B,,1
5288,1:A,1:A,,1
5289,2:B,2:B,,1
5290,2:B,1:A,+,1
5291,2:B,2:B,,1
5292,2:B,2:B,,1
5293,2:B,2:B,,1
5294,1:A,1:A,,1
5295,2:B,2:B,,1
5296,2:B,2:B,,1
5297,2:B,2:B,,1
5298,1:A,1:A,,1
5299,1:A,2:B,+,1
5300,1:A,1:A,,1
5301,1:A,1:A,,1
5302,1:A,1:A,,1
5303,2:B,2:B,,1
5304,2:B,2:B,,1
5305,2:B,2:B,,1
5306,1:A,1:A,,1
5307,1:A,1:A,,1
5308,1:A,1:A,,1
5309,2:B,2:B,,1
5310,1:A,1:A,,1
5311,2:B,2:B,,1
5312,2:B,2:B,,1
5313,2:B,2:B,,1
5314,2:B,2:B,,1
5315,2:B,2:B,,1
5316,1:A,1:A,,1
5317,1:A,1:A,,1
5318,2:B,2:B,,1
5319,2:B,2:B,,1
5320,1:A,1:A,,1
5321,1:A,1:A,,1
5322,1:A,1:A,,1
5323,1:A,1:A,,1
5324,1:A,1:A,,1
5325,1:A,1:A,,1
5326,1:A,1:A,,1
5327,2:B,1:A,+,1
5328,1:A,1:A,,1
5329,1:A,1:A,,1
5330,1:A,1:A,,1
5331,2:B,2:B,,1
5332,1:A,1:A,,1
5333,1:A,1:A,,1
5334,1:A,1:A,,1
5335,1:A,1:A,,1
5336,2:B,1:A,+,1
5337,1:A,1:A,,1
5338,2:B,2:B,,1
5339,2:B,2:B,,1
5340,1:A,1:A,,1
5341,1:A,1:A,,1
5342,2:B,2:B,,1
5343,2:B,2:B,,1
5344,2:B,2:B,,1
5345,2:B,2:B,,1
5346,1:A,1:A,,1
5347,2:B,2:B,,1
5348,1:A,1:A,,1
5349,1:A,1:A,,1
5350,2:B,2:B,,1
5351,2:B,2:B,,1
5352,1:A,1:A,,1
5353,1:A,1:A,,1
5354,1:A,1:A,,1
5355,1:A,1:A,,1
5356,2:B,2:B,,1
5357,1:A,1:A,,1
5358,2:B,1:A,+,1
5359,1:A,1:A,,1
5360,1:A,1:A,,1
5361,2:B,2:B,,1
5362,2:B,2:B,,1
5363,2:B,2:B,,1
5364,2:B,2:B,,1
5365,1:A,1:A,,1
5366,1:A,1:A,,1
5367,1:A,1:A,,1
5368,2:B,2:B,,1
5369,1:A,1:A,,1
5370,1:A,1:A,,1
5371,2:B,2:B,,1
5372,1:A,1:A,,1
5373,1:A,1:A,,1
5374,2:B,2:B,,1
5375,1:A,1:A,,1
5376,1:A,1:A,,1
5377,2:B,2:B,,1
5378,1:A,1:A,,1
5379,1:A,1:A,,1
5380,1:A,1:A,,1
5381,1:A,1:A,,1
5382,1:A,1:A,,1
5383,2:B,2:B,,1
5384,1:A,1:A,,1
5385,2:B,2:B,,1
5386,1:A,2:B,+,1
5387,2:B,2:B,,1
5388,1:A,1:A,,1
5389,1:A,1:A,,1
5390,2:B,2:B,,1
5391,1:A,1:A,,1
5392,2:B,2:B,,1
5393,2:B,2:B,,1
5394,1:A,1:A,,1
5395,2:B,2:B,,1
5396,1:A,1:A,,1
5397,2:B,2:B,,1
5398,2:B,2:B,,1
5399,2:B,2:B,,1
5400,1:A,1:A,,1
5401,1:A,1:A,,1
5402,1:A,1:A,,1
5403,2:B,2:B,,1
5404,2:B,2:B,,1
5405,2:B,2:B,,1
5406,1:A,1:A,,1
5407,1:A,1:A,,1
5408,1:A,1:A,,1
5409,2:B,2:B,,1
5410,1:A,1:A,,1
5411,1:A,1:A,,1
5412,1:A,1:A,,1
5413,1:A,1:A,,1
5414,1:A,2:B,+,1
5415,1:A,1:A,,1
5416,1:A,1:A,,1
5417,2:B,2:B,,1
5418,2:B,2:B,,1
5419,1:A,2:B,+,1
5420,1:A,1:A,,1
5421,1:A,1:A,,1
5422,2:B,2:B,,1
5423,1:A,1:A,,1
5424,1:A,1:A,,1
5425,2:B,2:B,,1
5426,1:A,1:A,,1
5427,1:A,1:A,,1
5428,1:A,1:A,,1
5429,2:B,2:B,,1
5430,2:B,2:B,,1
5431,1:A,1:A,,1
5432,2:B,2:B,,1
5433,1:A,1:A,,1
5434,1:A,1:A,,1
5435,1:A,1:A,,1
5436,1:A,1:A,,1
5437,1:A,1:A,,1
5438,2:B,2:B,,1
5439,1:A,1:A,,1
5440,2:B,2:B,,1
5441,2:B,2:B,,1
5442,2:B,2:B,,1
5443,1:A,1:A,,1
5444,1:A,1:A,,1
5445,1:A,1:A,,1
5446,2:B,2:B,,1
5447,1:A,1:A,,1
5448,1:A,1:A,,1
5449,2:B,2:B,,1
5450,1:A,1:A,,1
5451,1:A,1:A,,1
5452,1:A,1:A,,1
5453,1:A,1:A,,1
5454,1:A,2:B,+,1
5455,2:B,2:B,,1
5456,1:A,1:A,,1
5457,2:B,2:B,,1
5458,1:A,1:A,,1
5459,1:A,1:A,,1
5460,1:A,1:A,,1
5461,1:A,1:A,,1
5462,1:A,1:A,,1
5463,1:A,1:A,,1
5464,2:B,2:B,,1
5465,1:A,1:A,,1
5466,2:B,2:B,,1
5467,2:B,2:B,,1
5468,1:A,1:A,,1
5469,2:B,2:B,,1
5470,2:B,2:B,,1
5471,2:B,2:B,,1
5472,1:A,1:A,,1
5473,2:B,2:B,,1
5474,1:A,1:A,,1
5475,2:B,2:B,,1
5476,1:A,1:A,,1
5477,1:A,1:A,,1
5478,2:B,2:B,,1
5479,1:A,1:A,,1
5480,1:A,2:B,+,1
5481,2:B,2:B,,1
5482,1:A,1:A,,1
5483,1:A,1:A,,1
5484,1:A,2:B,+,1
5485,2:B,2:B,,1
5486,2:B,1:A,+,1
5487,2:B,2:B,,1
5488,1:A,1:A,,1
5489,1:A,1:A,,1
5490,2:B,2:B,,1
5491,2:B,2:B,,1
5492,2:B,2:B,,1
5493,1:A,1:A,,1
5494,2:B,2:B,,1
5495,2:B,1:A,+,1
5496,2:B,2:B,,1
5497,1:A,1:A,,1
5498,1:A,1:A,,1
5499,1:A,1:A,,1
5500,2:B,2:B,,1
5501,1:A,1:A,,1
5502,2:B,2:B,,1
5503,2:B,2:B,,1
5504,1:A,1:A,,1
5505,1:A,1:A,,1
5506,2:B,2:B,,1
5507,2:B,2:B,,1
5508,2:B,2:B,,1
5509,1:A,1:A,,1
5510,2:B,2:B,,1
5511,2:B,2:B,,1
5512,1:A,2:B,+,1
5513,1:A,1:A,,1
5514,2:B,2:B,,1
5515,1:A,1:A,,1
5516,2:B,2:B,,1
5517,1:A,1:A,,1
5518,1:A,1:A,,1
5519,2:B,2:B,,1
5520,2:B,2:B,,1
5521,2:B,2:B,,1
5522,1:A,1:A,,1
5523,2:B,2:B,,1
5524,1:A,1:A,,1
5525,1:A,1:A,,1
5526,1:A,1:A,,1
5527,2:B,2:B,,1
5528,1:A,1:A,,1
5529,1:A,1:A,,1
5530,1:A,1:A,,1
5531,1:A,2:B,+,1
5532,2:B,2:B,,1
5533,2:B,2:B,,1
5534,1:A,1:A,,1
5535,1:A,1:A,,1
5536,1:A,1:A,,1
5537,1:A,1:A,,1
5538,2:B,2:B,,1
5539,2:B,2:B,,1
5540,2:B,2:B,,1
5541,2:B,2:B,,1
5542,2:B,2:B,,1
5543,2:B,2:B,,1
5544,1:A,1:A,,1
5545,1:A,2:B,+,1
5546,1:A,1:A,,1
5547,2:B,2:B,,1
5548,1:A,1:A,,1
5549,1:A,1:A,,1
5550,1:A,1:A,,1
5551,1:A,1:A,,1
5552,1:A,1:A,,1
5553,2:B,2:B,,1
5554,1:A,1:A,,1
5555,2:B,2:B,,1
5556,2:B,2:B,,1
5557,1:A,1:A,,1
5558,1:A,1:A,,1
5559,1:A,1:A,,1
5560,2:B,2:B,,1
5561,2:B,2:B,,1
5562,1:A,1:A,,1
5563,2:B,2:B,,1
5564,1:A,1:A,,1
5565,1:A,1:A,,1
5566,2:B,2:B,,1
5567,2:B,2:B,,1
5568,2:B,2:B,,1
5569,1:A,1:A,,1
5570,2:B,2:B,,1
5571,2:B,2:B,,1
5572,2:B,2:B,,1
5573,2:B,2:B,,1
5574,2:B,2:B,,1
5575,1:A,1:A,,1
5576,2:B,2:B,,1
5577,1:A,1:A,,1
5578,1:A,1:A,,1
5579,2:B,2:B,,1
5580,1:A,1:A,,1
5581,1:A,1:A,,1
5582,1:A,1:A,,1
5583,2:B,2:B,,1
5584,2:B,2:B,,1
5585,2:B,2:B,,1
5586,1:A,1:A,,1
5587,2:B,2:B,,1
5588,1:A,1:A,,1
5589,1:A,1:A,,1
5590,1:A,1:A,,1
5591,1:A,1:A,,1
5592,2:B,2:B,,1
5593,1:A,1:A,,1
5594,2:B,2:B,,1
5595,1:A,1:A,,1
5596,2:B,2:B,,1
5597,1:A,1:A,,1
5598,1:A,1:A,,1
5599,1:A,2:B,+,1
5600,2:B,2:B,,1
5601,2:B,2:B,,1
5602,2:B,2:B,,1
5603,1:A,1:A,,1
5604,2:B,2:B,,1
5605,1:A,1:A,,1
5606,1:A,1:A,,1
5607,2:B,2:B,,1
5608,2:B,2:B,,1
5609,2:B,2:B,,1
5610,1:A,1:A,,1
5611,1:A,1:A,,1
5612,2:B,2:B,,1
5613,1:A,1:A,,1
5614,2:B,2:B,,1
5615,1:A,1:A,,1
5616,2:B,1:A,+,1
5617,1:A,1:A,,1
5618,1:A,1:A,,1
5619,1:A,1:A,,1
5620,2:B,1:A,+,1
5621,1:A,1:A,,1
5622,2:B,2:B,,1
5623,2:B,2:B,,1
5624,1:A,1:A,,1
5625,2:B,2:B,,1
5626,1:A,2:B,+,1
5627,2:B,2:B,,1
5628,1:A,1:A,,1
5629,2:B,2:B,,1
5630,2:B,2:B,,1
5631,2:B,2:B,,1
5632,1:A,2:B,+,1
5633,1:A,1:A,,1
5634,1:A,1:A,,1
5635,1:A,1:A,,1
5636,1:A,1:A,,1
5637,2:B,2:B,,1
5638,1:A,1:A,,1
5639,1:A,1:A,,1
5640,2:B,2:B,,1
5641,1:A,1:A,,1
5642,1:A,1:A,,1
5643,2:B,2:B,,1
5644,1:A,1:A,,1
5645,1:A,2:B,+,1
5646,2:B,2:B,,1
5647,2:B,2:B,,1
5648,2:B,2:B,,1
5649,1:A,1:A,,1
5650,2:B,2:B,,1
5651,1:A,1:A,,1
5652,1:A,1:A,,1
5653,2:B,1:A,+,1
5654,2:B,2:B,,1
5655,2:B,2:B,,1
5656,2:B,2:B,,1
5657,1:A,1:A,,1
5658,1:A,1:A,,1
5659,2:B,2:B,,1
5660,1:A,1:A,,1
5661,1:A,1:A,,1
5662,2:B,2:B,,1
5663,2:B,2:B,,1
5664,2:B,2:B,,1
5665,1:A,1:A,,1
5666,2:B,2:B,,1
5667,2:B,2:B,,1
5668,1:A,1:A,,1
5669,1:A,1:A,,1
5670,1:A,1:A,,1
5671,2:B,2:B,,1
5672,1:A,1:A,,1
5673,2:B,2:B,,1
5674,1:A,1:A,,1
5675,1:A,1:A,,1
5676,1:A,1:A,,1
5677,1:A,1:A,,1
5678,1:A,1:A,,1
5679,2:B,2:B,,1
5680,2:B,2:B,,1
5681,2:B,2:B,,1
5682,2:B,2:B,,1
5683,1:A,1:A,,1
5684,2:B,2:B,,1
5685,1:A,1:A,,1
5686,1:A,1:A,,1
5687,1:A,1:A,,1
5688,2:B,2:B,,1
5689,2:B,2:B,,1
5690,1:A,1:A,,1
5691,2:B,2:B,,1
5692,1:A,1:A,,1
5693,1:A,1:A,,1
5694,2:B,2:B,,1
5695,1:A,1:A,,1
5696,1:A,1:A,,1
5697,1:A,1:A,,1
5698,2:B,2:B,,1
5699,2:B,2:B,,1
5700,2:B,2:B,,1
5701,2:B,2:B,,1
5702,1:A,2:B,+,1
5703,1:A,1:A,,1
5704,1:A,1:A,,1
5705,2:B,2:B,,1
5706,1:A,1:A,,1
5707,2:B,2:B,,1
5708,2:B,2:B,,1
5709,2:B,2:B,,1
5710,2:B,2:B,,1
5711,1:A,2:B,+,1
5712,1:A,1:A,,1
5713,2:B,2:B,,1
5714,1:A,1:A,,1
5715,2:B,2:B,,1
5716,1:A,1:A,,1
5717,2:B,2:B,,1
5718,2:B,2:B,,1
5719,2:B,2:B,,1
5720,1:A,1:A,,1
5721,1:A,1:A,,1
5722,1:A,1:A,,1
5723,2:B,2:B,,1
5724,2:B,2:B,,1
5725,2:B,2:B,,1
5726,2:B,2:B,,1
5727,1:A,1:A,,1
5728,2:B,2:B,,1
5729,1:A,1:A,,1
5730,1:A,1:A,,1
5731,2:B,2:B,,1
5732,2:B,2:B,,1
5733,1:A,1:A,,1
5734,2:B,2:B,,1
5735,1:A,1:A,,1
5736,1:A,1:A,,1
5737,1:A,1:A,,1
5738,1:A,1:A,,1
5739,1:A,1:A,,1
5740,2:B,2:B,,1
5741,1:A,1:A,,1
5742,2:B,2:B,,1
5743,1:A,1:A,,1
5744,1:A,1:A,,1
5745,1:A,1:A,,1
5746,2:B,2:B,,1
5747,1:A,1:A,,1
5748,2:B,2:B,,1
5749,1:A,1:A,,1
5750,2:B,2:B,,1
5751,2:B,2:B,,1
5752,1:A,1:A,,1
5753,2:B,2:B,,1
5754,1:A,1:A,,1
5755,1:A,1:A,,1
5756,1:A,1:A,,1
5757,1:A,1:A,,1
5758,1:A,1:A,,1
5759,1:A,1:A,,1
5760,2:B,2:B,,1
5761,1:A,1:A,,1
5762,2:B,2:B,,1
5763,1:A,1:A,,1
5764,2:B,2:B,,1
5765,1:A,1:A,,1
5766,2:B,2:B,,1
5767,1:A,1:A,,1
5768,2:B,2:B,,1
5769,1:A,1:A,,1
5770,2:B,2:B,,1
5771,1:A,1:A,,1
5772,2:B,2:B,,1
5773,1:A,1:A,,1
5774,2:B,2:B,,1
5775,1:A,1:A,,1
5776,2:B,2:B,,1
5777,2:B,2:B,,1
5778,1:A,1:A,,1
5779,1:A,1:A,,1
5780,1:A,1:A,,1
5781,2:B,2:B,,1
5782,1:A,1:A,,1
5783,1:A,1:A,,1
5784,1:A,2:B,+,1
5785,1:A,1:A,,1
5786,1:A,1:A,,1
5787,2:B,2:B,,1
5788,1:A,1:A,,1
5789,2:B,2:B,,1
5790,1:A,1:A,,1
5791,1:A,1:A,,1
5792,1:A,1:A,,1
5793,2:B,2:B,,1
5794,1:A,1:A,,1
5795,2:B,2:B,,1
5796,1:A,1:A,,1
5797,1:A,1:A,,1
5798,1:A,1:A,,1
5799,2:B,2:B,,1
5800,2:B,2:B,,1
5801,1:A,2:B,+,1
5802,1:A,1:A,,1
5803,1:A,1:A,,1
5804,1:A,1:A,,1
5805,1:A,1:A,,1
5806,1:A,2:B,+,1
5807,1:A,1:A,,1
5808,1:A,1:A,,1
5809,2:B,2:B,,1
5810,2:B,2:B,,1
5811,2:B,2:B,,1
5812,2:B,1:A,+,1
5813,1:A,1:A,,1
5814,2:B,2:B,,1
5815,1:A,1:A,,1
5816,1:A,1:A,,1
5817,1:A,2:B,+,1
5818,2:B,2:B,,1
5819,1:A,1:A,,1
5820,1:A,1:A,,1
5821,2:B,2:B,,1
5822,2:B,2:B,,1
5823,2:B,2:B,,1
5824,2:B,1:A,+,1
5825,1:A,1:A,,1
5826,1:A,1:A,,1
5827,1:A,1:A,,1
5828,2:B,2:B,,1
5829,1:A,1:A,,1
5830,1:A,1:A,,1
5831,1:A,1:A,,1
5832,1:A,1:A,,1
5833,1:A,1:A,,1
5834,2:B,2:B,,1
5835,2:B,2:B,,1
5836,2:B,2:B,,1
5837,2:B,2:B,,1
5838,1:A,1:A,,1
5839,2:B,2:B,,1
5840,2:B,2:B,,1
5841,2:B,2:B,,1
5842,1:A,1:A,,1
5843,2:B,2:B,,1
5844,1:A,1:A,,1
5845,2:B,2:B,,1
